startdate,enddate,status,progress,durationinseconds,finished,recordeddate,responseid,externalreference,distributionchannel,userlanguage,pol_feeling_1,pol_feeling_2,pol_feeling_3,rep_pov,dem_pov,vote_registr,vote1,vote2,vote3_1,follow_politics,follow_trump,news_source_3_1,news_source_3_2,news_source_3_3,news_source_3_4,news_source_3_10,news_source_3_5,news_source_3_6,news_source_3_11,read_news,q106_firstclick,q106_lastclick,q106_pagesubmit,q106_clickcount,news_knowledge_5,news_knowledge_6,news_knowledge_7,news_knowledge_8,news_knowledge_9,news_knowledge_10,news_knowledge_11,news_knowledge_12,news_knowledge_13,news_knowledge_14,news_knowledge_15,news_knowledge_16,news_knowledge_17,news_knowledge_18,news_knowledge_19,attitude_trade_1,attitude_race_1,attitude_metoo_1,attitude_kavanaugh_1,attitude_immigration_1,attitude_mueller_1,attitude_gun_1,attitude_media_1,attitude_trump_1,swb_happiness,swb_relhappiness,swb_swl1,swb_swl2,swb_swl3,swb_lnlns1,swb_lnlns2,swb_lnlns3,swb_eurhappsvy_4,swb_eurhappsvy_5,swb_eurhappsvy_6,swb_eurhappsvy_7,leisure_activities1,leisure_activities3_1,leisure_activities3_2,leisure_activities3_3,leisure_activities3_4,leisure_activities3_5,fb_minutes,fb_soclife_1,fb_goodbad_1,fb_society_1,fb_happy_1,fb_habit_1,fb_betterfollownews_1,fb_morefakenews_1,fb_polarize_1,deact_24h_goodbad_1,deact_4wk_goodbad_1,deactiv_yesno,wta3,wta_understanding1,wta_understanding2,fb_use_plan,agenda,followup,id,second_4weeks_num2,first_question_counts,accept_second_4weeks,second_4weeks_num1,wta1,wta2,lowqual,first_4weeks_num,t,friends_met_number,rep_angry_length,dem_angry_length,fb_posimp_length,fb_posimp_log,fb_negimp_length,fb_negimp_log
2018-11-08 15:09:24,2018-11-08 15:35:58,IP Address,100,1594,True,2018-11-08 15:35:59,R_cMdCJKNodCm6Sk1,,email,EN,100,0,0,Never,Four times or more,None,No,Democratic candidate,0,Somewhat closely,Rather closely,A lot less,A lot less,Same,Same,A lot less,A lot less,A little more,A little more,45,5.022,135.39,136.233,63,True,True,True,False,Unsure,True,True,False,Unsure,Unsure,Unsure,True,False,True,False,8,10,4,0,9,7,10,7,0,4,4,Strongly disagree,Strongly disagree,Strongly disagree,Often,Some of the time,Often,4. All or almost all of the time.,3.,2.,3.,"Talk to friends on the phone,Interact with someone from another country,Get together with friends",Same,Same,A lot more,A little less,Same,40,5,5,3,5,8,3,7,7,5,,Yes,20,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...decrease the amount of time I spend on Facebook by 1% to 50%,I am not sure.,Yes,22652,0,1,0,0,20,20,0,0,0,1.9459101,126.0,4.0,36.0,3.6109178,40.0,3.713572
2018-11-08 12:05:40,2018-11-08 15:36:47,IP Address,100,12666,True,2018-11-08 15:36:48,R_2SwBAb1sc2Q8DTW,,email,EN,72,45,19,Two or three times,Two or three times,Massachusetts,No,Democratic candidate,39,Not at all closely,Not at all closely,Same,Same,A little more,Same,Same,Same,Same,A little more,60,23.066,488.662,489.862,58,Unsure,True,True,True,Unsure,False,Unsure,Unsure,Unsure,Unsure,False,Unsure,True,Unsure,Unsure,6,7,6,0,4,3,6,8,1,5,4,Disagree,Slightly disagree,Strongly disagree,Some of the time,Some of the time,Some of the time,3.,3.,2.,3.,"Go out for dinner,Go to the cinema,Talk to friends on the phone,Interact with someone who voted the opposite way as you in the last presidential election,Get together with friends,Spend time with your parents",A little less,A little more,A little less,Same,A little more,100,7,8,6,4,7,8,9,7,5,,Yes,400,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...neither increase nor decrease the amount of time I spend on Facebook,"No, I don't think they had a particular agenda.",Yes,2036,0,1,0,0,1000,1000,0,102,0,1.3862944,87.0,4.0,31.0,3.465736,51.0,3.9512436
2018-11-08 15:26:06,2018-11-08 15:36:57,IP Address,100,651,True,2018-11-08 15:36:57,R_2VPbZKoukZY7HPj,,email,EN,88,18,0,Never,Two or three times,Wisconsin,Yes,Democratic candidate,0,Very closely,Very closely,A lot more,A lot more,A lot more,A lot more,A lot more,A lot more,A lot more,A lot more,240,3.876,84.224,85.012,53,True,True,True,True,Unsure,Unsure,True,True,Unsure,False,Unsure,True,True,Unsure,False,9,10,10,0,9,2,9,2,0,5,1 (less happy),Neither agree nor disagree,Disagree,Agree,Some of the time,Often,Some of the time,2.,3.,3.,1. None or almost none of the times,"Go out for dinner,Talk to friends on the phone,Interact with someone who voted the opposite way as you in the last presidential election,Spend time with your kids",A lot more,Same,A lot less,A little more,Same,480,10,6,2,4,8,8,8,9,4,,No,500,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...increase the amount of time I spend on Facebook by 1% to 50%,"No, I don't think they had a particular agenda.",Yes,104,0,0,0,0,1500,1500,0,102,0,1.609438,164.0,4.0,73.0,4.304065,98.0,4.59512
2018-11-08 07:53:49,2018-11-08 15:37:24,IP Address,100,27815,True,2018-11-08 15:37:25,R_a8LApLbPXxejEXf,,email,EN,0,100,100,Once,Four times or more,Indiana,Yes,Republican candidate,99,Very closely,Very closely,A lot less,A lot less,A lot less,A lot less,A lot less,Same,A lot more,A little more,30,5.171,135.46,136.659,16,True,True,True,True,Unsure,True,True,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,True,False,2,8,3,10,10,4,5,10,6,7 (a very happy person),7 (more happy),Strongly agree,Strongly agree,Strongly agree,Hardly ever,Some of the time,Hardly ever,1. None or almost none of the times,2.,3.,1. None or almost none of the times,"Go out for dinner,Talk to friends on the phone,Interact with someone who voted the opposite way as you in the last presidential election,Interact with someone from another country,Get together with friends,Go to a shopping mall,Spend time with your kids",A lot more,A little more,A lot less,Same,A little more,40,3,5,3,3,7,3,9,10,10,,Yes,50,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...decrease the amount of time I spend on Facebook by 1% to 50%,"No, I don't think they had a particular agenda.",Yes,1080,0,1,0,0,100,100,0,0,0,2.0794415,4.0,24.0,58.0,4.0775375,31.0,3.465736
2018-11-08 14:40:39,2018-11-08 15:38:21,IP Address,100,3461,True,2018-11-08 15:38:22,R_3M4D4redc7iwULV,,email,EN,80,40,4,Four times or more,Four times or more,Michigan,Yes,Democratic candidate,13,Very closely,Very closely,Same,A little less,Same,Same,Same,Same,Same,A little more,120,17.553,340.135,341.817,50,True,True,True,True,True,True,True,False,Unsure,Unsure,False,False,False,True,False,10,9,3,1,9,10,9,10,0,5,4,Neither agree nor disagree,Slightly agree,Slightly agree,Some of the time,Some of the time,Some of the time,1. None or almost none of the times,2.,3.,2.,"Talk to friends on the phone,Spend time with your kids",Same,A little more,Same,A little more,Same,60,9,8,5,7,6,6,10,9,5,,Yes,100,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...neither increase nor decrease the amount of time I spend on Facebook,"No, I don't think they had a particular agenda.",Yes,1787,0,0,0,0,200,100,0,102,0,1.7917595,288.0,132.0,68.0,4.2341065,36.0,3.6109178
2018-11-08 15:23:47,2018-11-08 15:38:43,IP Address,100,896,True,2018-11-08 15:38:44,R_PHbTp4MNfc3hnj3,,email,EN,39,0,0,Two or three times,Once,Wisconsin,Yes,Democratic candidate,9,Somewhat closely,Somewhat closely,Same,A little less,A little more,A little more,A little more,A lot more,A lot more,A lot more,120,5.273,76.004,76.975,16,Unsure,True,True,Unsure,True,False,True,False,False,Unsure,False,True,True,True,Unsure,7,10,10,1,6,0,6,10,0,2,1 (less happy),Disagree,Disagree,Strongly disagree,Often,Often,Often,4. All or almost all of the time.,4. All or almost all of the time.,4. All or almost all of the time.,3.,Talk to friends on the phone,A lot more,A little more,Same,A lot less,A lot less,120,6,5,7,4,10,6,10,6,10,,Yes,80000,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...decrease the amount of time I spend on Facebook by 50% or more,"No, I don't think they had a particular agenda.",Yes,16051,0,1,0,0,80000,80000,0,0,0,1.3862944,113.0,95.0,43.0,3.7841897,56.0,4.0430512
2018-11-08 15:27:24,2018-11-08 15:39:10,IP Address,100,706,True,2018-11-08 15:39:11,R_3lrZR1Rxp5bdlS8,,email,EN,57,0,0,Never,Once,None,No,Democratic candidate,0,Somewhat closely,Somewhat closely,A lot less,A lot less,A lot less,A lot less,A lot less,A little more,A little more,Same,10,4.461,43.375,44.931,56,Unsure,Unsure,True,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,7,10,6,0,9,6,10,8,2,2,2,Neither agree nor disagree,Neither agree nor disagree,Slightly disagree,Some of the time,Some of the time,Some of the time,3.,4. All or almost all of the time.,2.,3.,"Interact with someone from another country,Go to a party,Get together with friends,Go to a shopping mall,Spend time with your parents",A little more,A little more,A lot more,A little more,A little more,30,6,7,8,6,5,7,10,6,5,,Yes,30,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...decrease the amount of time I spend on Facebook by 1% to 50%,I am not sure.,Yes,2349,0,0,0,0,35,30,1,0,0,1.9459101,36.0,4.0,29.0,3.4011974,9.0,2.3025851
2018-11-08 05:44:51,2018-11-08 15:39:56,IP Address,100,35704,True,2018-11-08 15:39:56,R_3iqdjibsfaQbbQn,,email,EN,82,29,0,Never,Two or three times,New York,Yes,Democratic candidate,29,Somewhat closely,Rather closely,Same,A little more,Same,Same,Same,A little less,A little less,A little more,60,5.729,250.399,252.644,16,True,True,True,True,Unsure,False,True,False,Unsure,Unsure,False,True,True,True,Unsure,7,9,2,0,8,1,10,8,0,7 (a very happy person),5,Agree,Agree,Agree,Hardly ever,Hardly ever,Hardly ever,1. None or almost none of the times,2.,4. All or almost all of the time.,1. None or almost none of the times,"Interact with someone who voted the opposite way as you in the last presidential election,Get together with friends,Spend time with your parents,Spend time with your kids",Same,Same,Same,Same,A little more,40,3,4,2,2,9,8,10,10,5,,Yes,200,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...neither increase nor decrease the amount of time I spend on Facebook,"No, I don't think they had a particular agenda.",Yes,21735,0,1,0,0,200,200,0,0,0,0.6931472,169.0,4.0,118.0,4.7791233,100.0,4.6151204
2018-11-08 14:55:48,2018-11-08 15:40:27,IP Address,100,2679,True,2018-11-08 15:40:28,R_ZaZm9tLMZOmFsk1,,email,EN,45,15,2,Two or three times,Two or three times,Hawaii,Yes,Democratic candidate,0,Very closely,Rather closely,Same,Same,A little more,A little more,A little more,Same,Same,A little more,180,21.63,179.804,181.18,16,True,True,True,True,Unsure,True,True,Unsure,False,Unsure,Unsure,True,Unsure,True,False,5,5,7,0,8,9,9,7,0,6,5,Slightly agree,Slightly agree,Slightly agree,Hardly ever,Hardly ever,Hardly ever,1. None or almost none of the times,1. None or almost none of the times,4. All or almost all of the time.,2.,"Go out for dinner,Go to a shopping mall,Spend time with your parents,Spend time with your kids",Same,Same,Same,Same,Same,120,5,6,6,5,6,5,7,7,5,,Yes,20,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...neither increase nor decrease the amount of time I spend on Facebook,"No, I don't think they had a particular agenda.",Yes,1925,0,1,0,0,20,20,0,0,0,2.5649493,247.0,25.0,42.0,3.7612002,44.0,3.8066626
2018-11-08 15:21:39,2018-11-08 15:41:16,IP Address,100,1176,True,2018-11-08 15:41:16,R_25ue8dqCLF3wFyw,,email,EN,69,36,16,Once,Four times or more,Wisconsin,Yes,Democratic candidate,40,Somewhat closely,Rather closely,A little more,Same,Same,Same,Same,Same,Same,A little more,30,173.67,291.13,292.004,22,True,True,True,True,True,True,True,True,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,False,4,7,8,7,8,3,9,8,2,3,3,Disagree,Strongly disagree,Disagree,Often,Often,Often,3.,4. All or almost all of the time.,2.,1. None or almost none of the times,"Go out for dinner,Interact with someone who voted the opposite way as you in the last presidential election,Interact with someone from another country",Same,Same,Same,Same,Same,35,6,4,5,4,6,6,8,6,6,,Yes,40,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...neither increase nor decrease the amount of time I spend on Facebook,"No, I don't think they had a particular agenda.",Yes,1035,0,1,0,0,40,40,0,0,0,0.6931472,122.0,56.0,83.0,4.4308167,97.0,4.5849676
2018-11-08 15:13:13,2018-11-08 15:41:32,IP Address,100,1699,True,2018-11-08 15:41:33,R_3dKQjBAVnRvvS5G,,email,EN,90,3,0,Once,Once,Maine,Yes,Democratic candidate,0,Very closely,Very closely,Same,Same,A little more,A little more,A little more,Same,A lot more,A little more,90,11.688,173.609,175.79,48,True,True,True,True,Unsure,False,True,False,Unsure,Unsure,False,True,Unsure,True,False,8,7,5,2,10,10,7,6,0,5,5,Slightly agree,Slightly agree,Agree,Hardly ever,Hardly ever,Hardly ever,1. None or almost none of the times,2.,3.,1. None or almost none of the times,"Go out for dinner,Talk to friends on the phone,Interact with someone who voted the opposite way as you in the last presidential election,Interact with someone from another country,Go to a shopping mall,Spend time with your kids",A little more,Same,A little less,A little more,A little more,45,8,8,8,7,4,3,8,8,5,,Yes,10,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...neither increase nor decrease the amount of time I spend on Facebook,"No, I don't think they had a particular agenda.",Yes,14071,0,1,0,0,40,30,0,0,0,0.6931472,70.0,4.0,74.0,4.317488,26.0,3.295837
2018-11-08 15:06:13,2018-11-08 15:41:54,IP Address,100,2141,True,2018-11-08 15:41:55,R_UYp12PJUa7GK5uV,,email,EN,27,17,0,Four times or more,Two or three times,Texas,Yes,Republican candidate,71,Somewhat closely,Somewhat closely,A lot less,Same,Same,A little less,A little less,A lot more,A little more,A lot more,35,4.575,391.158,425.303,34,True,True,True,Unsure,Unsure,True,True,Unsure,True,Unsure,False,Unsure,Unsure,False,False,2,7,10,6,8,8,7,10,0,3,3,Disagree,Slightly disagree,Slightly disagree,Often,Often,Often,3.,3.,2.,3.,Talk to friends on the phone,A little more,A little more,A lot less,Same,A little less,50,3,2,4,2,7,7,8,10,6,,Yes,150,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...decrease the amount of time I spend on Facebook by 1% to 50%,"Yes, I think they wanted to show that Facebook is bad for people.",Yes,21078,0,0,0,0,350,200,0,102,0,2.0794415,313.0,280.0,73.0,4.304065,114.0,4.744932
2018-11-08 15:14:23,2018-11-08 15:42:24,IP Address,100,1681,True,2018-11-08 15:42:25,R_1CEpcNc3hdNzv2H,,email,EN,69,27,5,Two or three times,Two or three times,Florida,Yes,Democratic candidate,38,Somewhat closely,Rather closely,A little more,A lot more,Same,A little more,Same,A little less,A little less,A little more,60,4.264,207.258,208.198,34,False,True,True,True,False,Unsure,False,False,Unsure,Unsure,False,True,Unsure,True,Unsure,6,7,7,2,8,4,9,10,1,5,5,Neither agree nor disagree,Slightly agree,Slightly agree,Hardly ever,Some of the time,Often,3.,4. All or almost all of the time.,2.,3.,"Go out for dinner,Talk to friends on the phone,Interact with someone who voted the opposite way as you in the last presidential election,Interact with someone from another country,Get together with friends,Go to a shopping mall,Spend time with your parents",Same,A little more,A little less,A lot more,Same,60,4,4,4,4,8,6,9,8,7,,Yes,30,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...decrease the amount of time I spend on Facebook by 1% to 50%,"Yes, I think they wanted to show that Facebook is bad for people.",Yes,2562,0,1,0,0,25,25,0,0,0,1.0986123,102.0,0.0,63.0,4.158883,49.0,3.912023
2018-11-08 03:48:17,2018-11-08 15:42:44,IP Address,100,42867,True,2018-11-08 15:42:44,R_XpS0YDxgSMoSStP,,email,EN,56,42,45,Once,Once,None,No,Other/don't know,,Not at all closely,Somewhat closely,A lot less,A lot less,Same,A little less,Same,A lot less,A lot less,Same,5,6.315,122.08,122.72,66,False,True,True,True,Unsure,True,True,Unsure,Unsure,Unsure,Unsure,Unsure,False,Unsure,True,10,8,7,2,10,5,10,8,3,5,4,Slightly agree,Slightly agree,Slightly agree,Some of the time,Some of the time,Often,2.,3.,3.,2.,"Go out for dinner,Talk to friends on the phone,Interact with someone from another country",A little less,Same,A little less,A little more,A little less,20,7,7,7,7,8,7,3,9,9,,Yes,300,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...decrease the amount of time I spend on Facebook by 1% to 50%,"Yes, I think they wanted to show that Facebook is bad for people.",No,2012,0,0,0,0,300,300,0,102,0,1.0986123,4.0,4.0,39.0,3.6888795,19.0,2.9957323
2018-11-08 15:27:00,2018-11-08 15:44:49,IP Address,100,1069,True,2018-11-08 15:44:50,R_XHYVOC6eqGMvvDH,,email,EN,84,8,3,Four times or more,Four times or more,New York,No,Democratic candidate,0,Very closely,Very closely,Same,Same,Same,Same,A little more,Same,A little more,A little more,100,8.822,117.596,118.613,57,True,True,True,False,True,True,True,Unsure,False,False,False,Unsure,True,False,False,10,10,4,3,10,10,9,6,0,3,2,Slightly disagree,Slightly disagree,Neither agree nor disagree,Hardly ever,Some of the time,Hardly ever,2.,3.,2.,1. None or almost none of the times,"Go out for dinner,Talk to friends on the phone,Interact with someone who voted the opposite way as you in the last presidential election,Interact with someone from another country",Same,Same,Same,A little less,A lot less,45,3,4,3,4,6,7,10,8,4,,Yes,200,Reactivate my Facebook account in 24 hours. I will continue in the study and receive $15 upon completion.,"Keep my Facebook account deactivated for the next 4 weeks.  If I do, I will receive the offered amount as well as $15 upon completion of the study.",...neither increase nor decrease the amount of time I spend on Facebook,"Yes, I think they wanted to show that Facebook is bad for people.",Yes,16615,0,0,0,0,100,100,0,0,0,0.0,296.0,168.0,94.0,4.553877,64.0,4.1743875
